Localidades	Id
Aramberri	710
Aranaz	711
Aranjuez	712
Arantepecua 	713
Arauco, Lago Hostaria	714
Arboretum Arnold	715
Arce	716
Archipelago  Alexander, Baranof I, Sitka	717
Archipelago  Alexander, Chichagof I, Monte de Cann Cr	718
Archipelago  Alexander, Isla Coronation, Puerto Egg 	719
Archipelago  Alexander, Kupreanof I	720
Archipelago  Alexander, Lago Shelokum	721
Archipelago  Alexander, Mitkof I	722
Archipelago  Alexander, Woronkofski I	723
Archipelo de Wollaston	724
Archipielago Alexander, Hydaberg, Principe de Wales	725
Archipielago Alexander, Lago Orton, Revillagigedo I	726
Archipielago de Madeira, Puerto Moniz	727
Archipielago Kodiak, Sitkalidak I, Cozy 	728
Arcos de la Frontera, Parque Nacional Los Alcornocales, Carretera Algar	729
Arcos de las Salinas, Macizo de Javalambre	730
Ardana	731
Ardez, Steinsberg	732
Ardoncillo	733
Area 14 - CHESF	734
Area de Canal, CA-417-Curaça	735
Area de Conservacion Cerro Indian	736
Area de conservacion de Ngorongoro Losilale	737
Area de Conservacion Regional Imiria	738
Area de Conservacion Rio Current	739
Area de Proteccion Ambiental Marica	740
Area de Proteccion Cerro Williams	741
Area de Proteccion Gannabos 	742
Area de Recreacion Montaña Laguna	743
Area de registro J Leahey's, cerca de Goroka	744
Area de Reserva Natural Kahaualea	745
Area de Safari Chipinge	746
Area Natural Belt Woods	747
Area Natural de Manejo Integrado Apolobamba	748
Area Natural Protegida El Cedral	749
Areas de Proteccion Ambiental Massambaba	750
Arenal de la Blasca	751
Arenales de Palmiras, 3 km N de Palmiras	752
Arenero, Cerro Cuchillo, Albacete	753
Arequipa, Chivay, Nevado Huarancante	754
Ares del Maestre	755
Arganda del Rey	756
Argelita	757
Aricapampa, 12 km arriba de Molino Viejo, carretera a Huamachuco	758
Aristeo 	759
Arizona, 1 milla sur de stateline cerca a San George	760
Arjona, Cruce Torre Don Jimeno-Porcuna con Arjona, km 2	761
Arjonilla 	762
Arkansas, 2 millas Este	763
Arksis	764
Arlberg	765
Arlington, 15 millas S, 1 milla W	766
Armenia, Sisianskij Rajon, Vorotanskij pereval	767
Arocutin	768
Arro	769
Arroyo Alpine 	770
Arroyo Bald 	771
Arroyo Beanblossom	772
Arroyo Beaver 	773
Arroyo Big Honey 	774
Arroyo Boles, 55 km E de SE del Reservorio del Lago Clear 	775
Arroyo Boulder 	776
Arroyo Buena Esperanza, km 3 NW de Ushuaia	777
Arroyo Cabril, Cheles	778
Arroyo Calf 	779
Arroyo Cane en el cruce con la via vieja a Cullowhee	780
Arroyo Caramelito	781
Arroyo Cedar, Tuckasegee, Norte de Carolina	782
Arroyo Clear	783
Arroyo Coal, Glaciar	784
Arroyo Coopers	785
Arroyo Corral	786
Arroyo Cow 	787
Arroyo Crook en el cruce con la via 693	788
Arroyo de  Los Gatos, Caseres	789
Arroyo de  Los Molinos, Siles	790
Arroyo de Alcorrin, Alcorrin	791
Arroyo de Carondio, Allande, Asturias	792
Arroyo de Gadea, Este de Barbate	793
Arroyo de la Celadilla	794
Arroyo de la Espinareda 	795
Arroyo de la Gargantilla en el cruce con la via CO - 6410	796
Arroyo de la Puerta	797
Arroyo de la Purga Diaz, San Pablo de Buceite	798
Arroyo de la Zahurda	799
Arroyo de las Yeguas, Valverde del Camino	800
Arroyo de los Tramposos a la altura de Navas de Tolosa	801
Arroyo de Mirabuenos, al suroeste del Embalse de Puente Nuevo	802
Arroyo de Paredones, Sierra de Aguas	803
Arroyo de Pocas Libras	804
Arroyo de Pozo Gabardillo	805
Arroyo de Royaguazar	806
Arroyo de San Benito en el cruce con la via CO - 9401	807
Arroyo de Suçuarana, Terra Nova	808
Arroyo de Valdecesar	809
Arroyo Deer	810
Arroyo del Atrera en el cruce con la via CA - 6107, Ubrique	811
Arroyo del Cañizal en el cruce con la via LR - 283	812
Arroyo del Chorrero, Valverde del Camino	813
Arroyo del Frances, 17 millas aire Noreste de Oroville	814
Arroyo del Higueron, Facinas	815
Arroyo del Manzano, sur de Cardenchosa	816
Arroyo del Milano, Conil de la Frontera	817
Arroyo del Molinillo, sur del Parque Nacional Sierras de las Nieves	818
Arroyo del Molino, Santa Maria de Trassierra	819
Arroyo del Moral O Abejera, Ensenada de Zahara	820
Arroyo del Rey en el cruce con la via N - 433	821
Arroyo del Rus, Parque Natural de Despeñaperros	822
Arroyo del Salado	823
Arroyo del Tocon, Oeste de Caseres	824
Arroyo Dodd en el cruce con la Ruta 710	825
Arroyo Dry	826
Arroyo dulce, 4 km al Noreste de Sabana Grande de Palenque 	827
Arroyo Eagle, 7 mi NW de Ruidoso	828
Arroyo Eighteenmile, sur de Winnipeg	829
Arroyo El Cebollin, entre El Oso y La Sierra Obscura	830
Arroyo Eldredge 	831
Arroyo Fish 	832
Arroyo Gerle 	833
Arroyo Goose	834
Arroyo Granja Whiskey	835
Arroyo Guano 	836
Arroyo Hall, Bosque Nacional Roosevelt	837
Arroyo Hinton, Heppner	838
Arroyo Hook Sandi	839
Arroyo Ice	840
Arroyo Indian, Rancho Gray 	841
Arroyo Jack 	842
Arroyo James carretera de Atlanta a Rocky Bar, 5 millas de Atlanta	843
Arroyo Jarboe 	844
Arroyo Kane	845
Arroyo La Beata	846
Arroyo Leroux	847
Arroyo Lick, Seccion 26	848
Arroyo McDowell, SW de Montaña Green Peter	849
Arroyo Meshushim	850
Arroyo Mineral	851
Arroyo Moccasin, Montañas Salmon 	852
Arroyo Montes Deep, Cañon Goshute	853
Arroyo Mora, Oeste de Villalon de Campos	854
Arroyo Morgan, 10 millas norte de Challis	855
Arroyo Morgan, Montaña Taylor 	856
Arroyo Mormon, 10 millas sur de Lago Warm 	857
Arroyo Myrtle	858
Arroyo Niagara	859
Arroyo Noblett, 8 mi W de Burnham 	860
Arroyo Otter, Suroeste de Republic	861
Arroyo Panther, 10 millas norte de Arroyo Cabin	862
Arroyo Parker 	863
Arroyo Perry, Montaña Cascade 	864
Arroyo Piceance, Rancho Pradera	865
Arroyo Pico Currant	866
Arroyo Piray-Guazu	867
Arroyo Porquerizos, Toril	868
Arroyo Querusillas	869
Arroyo Raccoon	870
Arroyo Rock	871
Arroyo Rock, 44 millas W de la via estatal 9	872
Arroyo Rough 	873
Arroyo Rowe 	874
Arroyo Saddle, 6 millas Oeste de Riggins	875
Arroyo Sagehen 	876
Arroyo Saint Charles, Campamento Porcupine 	877
Arroyo San Antonio	878
Arroyo San Juan, San Benito 	879
Arroyo Sand 	880
Arroyo Sanes 	881
Arroyo Scatter, 2 millas de la carretera a Arroyo Fish 	882
Arroyo Schultz	883
Arroyo Seven Mile 	884
Arroyo Shikma	885
Arroyo Smith, 10 millas Oeste de Cerro Port	886
Arroyo Soldier	887
Arroyo Spinach	888
Arroyo Stony 	889
Arroyo Stow 	890
Arroyo Sucker, 8 millass sur de Adel	891
Arroyo Sucker, Bosque Grayback 	892
Arroyo Swauk cerca de Liberty	893
Arroyo Sycamore 	894
Arroyo Sykes's 	895
Arroyo Timber, Gloucester	896
Arroyo Trout, Montañas Blue	897
Arroyo Turkey, 2 millas noroeste de Joplin	898
Arroyo Wabasha	899
Arroyo Willow 	900
Arroyo Workman sobre el dique principal	901
Arroyo Yellow, Rio Tennessee 	902
Arroyo Yie 	903
Arroyo Yuqueri hico	904
Arroyo, San Lucar del Guadiana	905
Arrroyo Fall Big, 10 m de Narrows	906
Arsuf Yam	907
Arta	908
Arteaga 	909
Artem	910
Ascenso al cerro San Javier	911
Ascochinga	912
Asherville, 12 millas S, 1 millas W	913
Ashford	914
Ashland, 13 millas W	915
Asilah, Briech, cercanias de la desembocadura del Rharifa	916
ASTC  Colegio Estatal de Profesores de Arkansas, Conway 	917
Astur, Cangas de Tineo	918
Astwlabe 	919
Atarjea 	920
Atecuaro 	921
Atiquizaya, canton Tapacun, Finca Las Delicias	922
Atures, 42 Km al sur-este de Puerto Ayacucho	923
Atzalan 	924
Autopista de la Mediterrania cerca a Hostalric	925
Autovia Mudejar en Soneja	926
Autovia SE - 162 al sur de Alanis	927
Ava, Missouri	928
Avellaneda	929
Avellanet	930
Avenida Escuadron Velasco	931
Avenida Quinnipiac, cerca de la calle Fulton	932
Avon - A	933
Ayelo de Malferit	934
Ayesa	935
Aylulaya, arroyo mas alla de Siete Vueltas, entre Camata y Cuibaja	936
Ayo, Cuña-Piru, 8 km de A del Valle hacia Jardin America	937
Ayora	938
Ayuntamiento de Figaro - Montmany	939
Azov	940
Aztaparreta	941
Azuaga	942
Azuel	943
Badajoz, Rio Guadiana	944
Badajoz-Albuera	945
Badenas	946
Bahia Aialik, Lago Pederson, Addison Cr	947
Bahia Auke	948
Bahia Birch 	949
Bahia Blue Fox, Isla Teck 	950
Bahia Bristol, Cabo Peirce	951
Bahia Bristol, sur Monte Ketok 	952
Bahia Chake Chake	953
Bahia Chasky	954
Bahia de Luanda	955
Bahia Gladstone	956
Bahia Goodman	957
Bahia Hallo 	958
Bahia Honda	959
Bahia Larnaca, Playa Lenios 	960
Bahia Luby 	961
Bahia Marla	962
Bahia Norton 	963
Bahia Ocean, Westport, Ciudad de Chehalis	964
Bahia Olga, vecindad de cannery	965
Bahia Portia	966
Bahia San Carlos 	967
Bahia Tamarind	968
Bahia Thetis, Cabo San Vicente	969
Bahia Tres Anclas	970
Bahia Vestom	971
Bahia White	972
Bahia Whitefish 	973
Bahia Willapa, 1 m sur de Bahia Center	974
Bajo Rodriguez Coope- Zamora, Quebrada Pavas	975
Bakel	976
Baker 	977
Baker, 8 millas sur de Baker	978
Bakong	979
Balazote Albacete	980
Baldwin 50 millas W	981
Ballat	982
Ballobar	983
Balsa de la Mueda	984
Balsa del Aserradero, Zuñiga	985
Baltimore	986
Banano	987
Banco Babcock 	988
Banco Este de Tista, sobre Rabom 	989
Bancos de Rio Ñuble, despues Los Puquois y el Rio Sauce	990
Bangor	991
Bangou	992
Bangwa	993
Baños de Agua Santa	994
Baños de Cuenca	995
Barbacoas	996
Bardenas Reales, Tres Hermanos, campos de cebada	997
Bargas, Guadarrama	998
Barkhamsted	999
Barnhard	1000
Barnstaple 	1001
Barracas	1002
Barranca del Agua	1003
Barranca Matamba 8 km al S de Chicozapote	1004
Barranco de Alamos Blancos, Fonelas	1005
Barranco de Barbarisa	1006
Barranco de la Bueda	1007
Barranco de la Chaina, Oeste de Caseres	1008
Barranco de la Conca, Alfara	1009
Barranco de la Torrentera, La Cerradura	1010
Barranco de los Pasos, Ermita de San Salvador	1011
Barranco de Peñas Corvillas, Este de Quintanar de la Sierra	1012
Barranco de Pipions	1013
Barranco de Prado Caja, Seron	1014
Barranco de Sant Antoni, Roquetes	1015
Barranco del Avenque, Portman, Cartagena Murcia	1016
Barranco del Coladero, Sur de Berrocal	1017
Barranco del Duengo, Oeste de Boveda	1018
Barranco del Espartal, Baza	1019
Barranco del Estanyets	1020
Barranco del Port del Rus 	1021
Barranco Jackson, lado Este de Devil's Head	1022
Barranco Slim Jim	1023
Barranco Valdenovill	1024
Barrington	1025
Barrio de la Luz 	1026
Barrio San Jose	1027
Barrio Santa Maria, Ejido Capitan Luis A Vidal Poligono	1028
Barrios de Luna	1029
Base de la Serrera Negra	1030
Base de la torre de Marbor, Circo de Gavarnie	1031
Base de Sierra Mariola	1032
Base del Cerro Carija, Truijillanos	1033
Base sur de la Palomita, Cantavieja	1034
Base sur del Jabalambre en el termino de Libros	1035
Base sur del Jabalambre, Arcos de la Salinas	1036
Basses de la Foia	1037
Batna	1038
Bautista Saavedra, Chajaya, unos pocos km a Charazani	1039
Bazaneni	1040
Baztan, Puerto de Belate, Almandoz	1041
Beagle, 25 millas N, 2 millas E	1042
Beaver 	1043
Beberino	1044
Becken von Ighels	1045
Bedar, Sierra de Bedar	1046
Bei M'Semrir	1047
Beit Arye	1048
Beit Shikma	1049
Bek´ oji	1050
Belen	1051
Bella Vista, Barbecho, Quebrada el Fraile 	1052
Bella Vista, Cerro las yungas	1053
Bellington	1054
Beloit, 10 millas S	1055
Beltsville, 2 1/4 millas al oeste	1056
Benafigos	1057
Benahavis, Sierra Palmitera, carretera San Pedro-Ronda	1058
Benameji	1059
Benarraba, Los Lirios	1060
Benasque, Hospital de Benasque	1061
Beni Garfett	1062
Beni Mhamed, Beni Zeller	1063
Beniaia	1064
Benigembla	1065
Benillup	1066
Benissa	1067
Benito Jurez	1068
Benlloch	1069
Benquerencia - La Nava	1070
Bercero	1071
Berkane, ZegZel, Entre Tazarhine y Takerboust	1072
Berlin	1073
Berlin, Vermont	1074
Berryton 30 millas E	1075
Bertoua	1076
Berwyn	1077
Betanzos, Marismas del Mandeo, Ria de Betanzos	1078
Bethanien	1079
Betlerbaach 	1080
Bicorp	1081
Biescas	1082
Bigonville	1083
Bijagua, Parque Nacional Volcan Tenorio, estacion Pilon 	1084
Bile-Bolivia, Ascotan	1085
Bilene, alrredores de Macia 	1086
Billknapp	1087
Billsburg, 9 millas N, 8 millas E	1088
Biltmore	1089
Bimiut, Sur de costa Nunivak I	1090
Binyamina	1091
Bioco, Malabo - Luba - Riaba, km 65, pequeña caldera volcanica	1092
Biolley, Sabanas Esperanza, tres Colinas	1093
Birecik, Tschiflik	1094
Biriwa	1095
Bisamum, 23 km de Tucano	1096
Bizerte, Utique	1097
Blaauwkantz	1098
Blair, 2 milla W	1099
Bloomfield 	1100
Blue Diamond	1101
Bluemont	1102
Bocairente	1103
Bocas del Toro, Cerro Echandi 	1104
Bogue, 14 millas S, 35 millas W	1105
Boix de Noguera	1106
Bolaños 	1107
Bolivar	1108
Bolonia, Arroyo de las Viñas	1109
Bolton	1110
Bomarea multiflora 	1111
Bonga	1112
Bongweni	1113
Bonpland	1114
Borba, Estremoz	1115
Borox	1116
Bosque al Noreste de Spegnas	1117
Bosque Amatsya	1118
Bosque Ampitapasamantotra	1119
Bosque Analalava, 2-3 km W del limite occidental del Parque Nacional de Isalo	1120
Bosque Artaparreta, Belagua 	1121
Bosque Black 	1122
Bosque Cascade, Pantano Cedar	1123
Bosque Classe, carretera de Antserabe a Bemainty	1124
Bosque de Ampoakafobe, 6 km al oeste de la aldea de Antsiatsiaka	1125
Bosque de Campamento Cold Spring 	1126
Bosque de Centrinho, puesto Formosa	1127
Bosque de El Pital	1128
Bosque de Irati	1129
Bosque de Macacos	1130
Bosque de pinos de Scott, Rio de Scott Jeffrey	1131
Bosque De Proteccion Pui - Pui	1132
Bosque de Reserva Hana	1133
Bosque El Holy	1134
Bosque Estatal de Maricao, Rio Maricao	1135
Bosque Estatal Longmore	1136
Bosque Estatal Mark Twain, 11 mi S de Greenville	1137
Bosque Estatal Nipmuck 	1138
Bosque Estatal Nye Holman	1139
Bosque Estatal Parque Montanas Blue	1140
Bosque Estatal Santium	1141
Bosque Estatal Susua 	1142
Bosque Estatal Villa Henry	1143
Bosque Experiemental Fernow 	1144
Bosque Experimental Ancha, Arroyo Workman	1145
Bosque Experimental Cambalache	1146
Bosque Experimental Elias Meneces, 1 km del rio Ibabo	1147
Bosque Experimental HJ Andrews, Montaña Lookout 	1148
Bosque Forestal Mark Twain, cerca de Sugar 	1149
Bosque Isoky, Parque Nacional Zombitse	1150
Bosque Koblenz 	1151
Bosque Lago Balsam	1152
Bosque Lushington	1153
Bosque Manzano	1154
Bosque Nacional Apache, Montañas Saddle 	1155
Bosque Nacional Arapaho 	1156
Bosque Nacional Bitterroot 	1157
Bosque Nacional Caribbean Pico del Este 	1158
Bosque Nacional Caribou, via 36 noreste de Preston	1159
Bosque Nacional Carson	1160
Bosque Nacional Cerro Black	1161
Bosque Nacional Chattahoochee	1162
Bosque Nacional Cherokee 	1163
Bosque Nacional Clearwater, Lago Heart 	1164
Bosque Nacional Colville, entre Paso Sherman y Pico Columbia 	1165
Bosque Nacional Coronado	1166
Bosque Nacional Daniel Boone	1167
Bosque Nacional de Nantahala	1168
Bosque Nacional de San Francisco	1169
Bosque Nacional Deerlodge, Pradera Moose 	1170
Bosque Nacional Deschutes, Arroyo Moss	1171
Bosque Nacional El Yunque 	1172
Bosque Nacional Gila, Montañas Mogollon	1173
Bosque Nacional Klamath 	1174
Bosque Nacional Lassen, 54 millas Este de Gold Run 	1175
Bosque Nacional Lolo, Campamento Harry's Flat 	1176
Bosque Nacional Los Padres, 4 km Este de la via 1	1177
Bosque Nacional Malheur	1178
Bosque Nacional Mark Twain	1179
Bosque Nacional Mendocino, Arroyo Thomes 	1180
Bosque Nacional Ochoco	1181
Bosque Nacional Payette, Cañon Wildhorse	1182
Bosque Nacional Pisgah 	1183
Bosque Nacional Plumas, Montañas Bucks	1184
Bosque Nacional Roosevelt, 8 km Oeste de Nederland 	1185
Bosque Nacional Saint Joe, 14 millas este de Clarkia	1186
Bosque Nacional Santa Barbara, Arroyo Burro	1187
Bosque Nacional Santa Fe National, Montañas Jemez 	1188
Bosque Nacional Santa Fe, Montañas Jemez 	1189
Bosque Nacional Shasta-Trinity, Lago Trinity	1190
Bosque Nacional Siskiyou, Arroyo Alta Yale, 	1191
Bosque Nacional Siskiyou, Rio Rogue	1192
Bosque Nacional Stanislaus, Lago Highland	1193
Bosque Nacional Targhee	1194
Bosque Nacional Teton	1195
Bosque Nacional Turkey, 18 millas W de Paso Shrine 	1196
Bosque Nacional Uinta, Cañon Fork 	1197
Bosque Nacional Umatilla	1198
Bosque Nacional Wallowa-Whitman, Lago Lee 	1199
Bosque Nacional Wenatchee, Montaña Cascade, Rio Rex	1200
Bosque Nacional Willamette, Montaña Echo 	1201
Bosque Natural de Nyungwe	1202
Bosque Natural Gifford Pinchot, cerca del Rio Wind 	1203
Bosque Natural Gunnison	1204
Bosque Natural Olympic, cerca del Rio Satsop 	1205
Bosque Natural Rio Rogue 	1206
Bosque Natural Siuslaw 	1207
Bosque proximo a Axum	1208
Bosque Rukhama	1209
Bosque San Juan, Arroyo Deep 	1210
Bosque Satipo	1211
Bosque Shipon	1212
Bosque Turbi	1213
Bosque Uhafiwa - Luhega 	1214
Bosque Vovo, 6 km de Diego Suarez	1215
Boston Hollow	1216
Bou Skour	1217
Bou Tharar	1218
Boulemane, 18 km NE de Missouri 	1219
Boumalne Dades	1220
Bourscheid Moulin	1221
Boveda del Rio Almar	1222
Boyaca, Paipa, Vereda Caños 	1223
Bözen	1224
BR-407, cruce con la BA-714	1225
BR-494, carretera junto al primer puente sobre el arroyo Jacutinga	1226
Brainard, 4 millas E	1227
Brandenbourg	1228
Brandon, 1 millas S, 35 millas E	1229
Branford	1230
Brasiliae, Rio Grande 	1231
Brazo N del ventisquero Upsala, bahia Cipres	1232
Bregenz	1233
Bregenzerwald	1234
Brewster	1235
Bridgeport	1236
Brighton	1237
Bristol	1238
Bronx, Jardin Botanico New York 	1239
Brookfield	1240
Brooks, Wiseman	1241
Brule, 5 millas W	1242
Brunete, Rio Guadarrama	1243
Bu, Belorado	1244
Bu, Quintana Loranco	1245
Bucaramanga	1246
Buckland	1247
Budergrabensteig	1248
Buena Vista 	1249
Buena Vista, Pennsylvania	1250
Buenache	1251
Buenavista 	1252
Buffalo, 1 mi N	1253
Buffalo, 2 millas S	1254
Buique, pantano de Säo Jose	1255
Bulolo, Carril Inakanda 	1256
Bungu	1257
Bunten	1258
Bunyaruguru, oeste del rio Rwempuno 	1259
Burchard, 1 millas N, 3 millas E	1260
Burgdorf	1261
Burlington 	1262
Burns	1263
Burriana	1264
Butte, Arroyo Secret	1265
Caballero, Siberia, 25 km desde Comarapa por la carretera Comarapa-Cochabamba	1266
